post_id,timestamp,risk_level,confidence,prob_high,prob_medium,prob_low,needs_review,method
,2009-05-04,high,0.032,0.356,0.324,0.321,True,embedding
,2010-02-01,medium,0.003,0.329,0.337,0.334,True,embedding
,2008-08-15,low,0.034,0.326,0.314,0.36,True,embedding
,2017-11-19,high,0.012,0.349,0.315,0.337,True,embedding
,2013-10-22,medium,0.005,0.331,0.337,0.332,True,embedding
,2009-07-06,high,0.002,0.338,0.336,0.327,True,embedding
,2017-03-14,low,0.011,0.331,0.327,0.342,True,embedding
,2010-01-07,high,0.008,0.34,0.332,0.328,True,embedding
,2010-08-31,low,0.014,0.33,0.326,0.344,True,embedding
,2015-08-20,medium,0.005,0.328,0.338,0.333,True,embedding
,2011-10-28,high,0.002,0.336,0.334,0.329,True,embedding
,2014-01-06,medium,0.005,0.317,0.344,0.339,True,embedding
,2014-07-21,medium,0.034,0.318,0.358,0.324,True,embedding
,2013-12-28,high,0.017,0.353,0.312,0.336,True,embedding
,2016-07-02,high,0.077,0.388,0.311,0.301,True,embedding
,2010-12-07,medium,0.015,0.337,0.352,0.311,True,embedding
,2009-12-14,medium,0.01,0.333,0.343,0.323,True,embedding
,2013-03-23,high,0.0,0.339,0.339,0.322,True,embedding
,2010-07-07,high,0.002,0.339,0.337,0.324,True,embedding
,2017-04-29,medium,0.009,0.334,0.343,0.323,True,embedding
,2012-01-17,high,0.004,0.339,0.335,0.326,True,embedding
,2014-10-06,low,0.003,0.327,0.335,0.338,True,embedding
,2015-12-31,high,0.012,0.348,0.336,0.316,True,embedding
,2009-05-13,high,0.019,0.35,0.331,0.319,True,embedding
,2013-04-07,medium,0.004,0.336,0.34,0.324,True,embedding
,2011-08-13,high,0.006,0.342,0.336,0.322,True,embedding
,2013-06-25,low,0.021,0.321,0.329,0.35,True,embedding
,2016-04-01,high,0.019,0.35,0.319,0.331,True,embedding
,2014-05-27,low,0.024,0.322,0.327,0.351,True,embedding
,2010-01-12,low,0.033,0.323,0.321,0.356,True,embedding
,2009-05-13,high,0.001,0.337,0.336,0.327,True,embedding
,2008-12-06,high,0.013,0.342,0.329,0.329,True,embedding
,2010-02-01,medium,0.003,0.329,0.337,0.334,True,embedding
,2008-03-19,low,0.009,0.325,0.333,0.342,True,embedding
,2015-10-11,high,0.003,0.339,0.325,0.336,True,embedding
,2016-10-05,low,0.007,0.327,0.333,0.34,True,embedding
,2016-01-17,medium,0.012,0.332,0.344,0.323,True,embedding
,2009-07-18,medium,0.004,0.332,0.336,0.332,True,embedding
,2010-04-26,high,0.027,0.354,0.319,0.327,True,embedding
,2016-02-17,low,0.005,0.321,0.337,0.342,True,embedding
,2013-12-10,low,0.008,0.334,0.324,0.342,True,embedding
,2017-05-23,high,0.049,0.371,0.322,0.308,True,embedding
,2015-04-25,medium,0.023,0.327,0.35,0.323,True,embedding
,2015-02-16,low,0.014,0.328,0.329,0.343,True,embedding
,2014-10-08,low,0.01,0.297,0.346,0.356,True,embedding
,2017-08-23,high,0.002,0.339,0.337,0.323,True,embedding
,2009-03-13,low,0.028,0.312,0.33,0.358,True,embedding
,2008-04-02,high,0.01,0.349,0.312,0.339,True,embedding
,2009-07-21,low,0.036,0.326,0.312,0.362,True,embedding
,2008-05-06,low,0.012,0.331,0.327,0.343,True,embedding
,2015-11-16,low,0.068,0.321,0.29,0.389,True,embedding
,2017-02-03,medium,0.001,0.335,0.336,0.328,True,embedding
,2016-01-25,low,0.02,0.327,0.326,0.347,True,embedding
,2009-09-06,medium,0.001,0.341,0.342,0.317,True,embedding
,2012-08-17,medium,0.026,0.323,0.351,0.325,True,embedding
,2009-10-23,high,0.028,0.356,0.316,0.328,True,embedding
,2010-06-11,medium,0.01,0.339,0.349,0.313,True,embedding
,2012-09-21,high,0.005,0.338,0.333,0.33,True,embedding
,2016-06-24,low,0.012,0.333,0.322,0.345,True,embedding
,2014-12-11,high,0.023,0.349,0.325,0.326,True,embedding
,2016-11-19,low,0.013,0.329,0.329,0.342,True,embedding
,2012-11-12,low,0.014,0.335,0.316,0.349,True,embedding
,2016-10-02,medium,0.004,0.318,0.343,0.339,True,embedding
,2010-11-15,low,0.072,0.325,0.277,0.397,True,embedding
,2009-07-14,medium,0.016,0.326,0.345,0.329,True,embedding
,2016-11-26,high,0.008,0.346,0.316,0.338,True,embedding
,2017-06-29,high,0.008,0.345,0.337,0.318,True,embedding
,2016-09-29,medium,0.015,0.325,0.345,0.33,True,embedding
,2008-10-24,high,0.027,0.355,0.328,0.317,True,embedding
,2015-10-07,low,0.001,0.327,0.336,0.337,True,embedding
,2017-03-23,low,0.006,0.336,0.322,0.342,True,embedding
,2013-06-15,low,0.109,0.323,0.245,0.432,True,embedding
,2017-02-24,low,0.054,0.32,0.307,0.374,True,embedding
,2014-07-29,high,0.018,0.349,0.32,0.331,True,embedding
,2013-02-09,high,0.01,0.34,0.33,0.33,True,embedding
,2014-08-05,low,0.006,0.314,0.34,0.346,True,embedding
,2017-06-04,low,0.091,0.301,0.304,0.395,True,embedding
,2011-01-10,low,0.021,0.334,0.311,0.355,True,embedding
,2015-05-22,high,0.0,0.338,0.323,0.338,True,embedding
,2009-10-08,medium,0.012,0.325,0.343,0.331,True,embedding
,2017-12-04,medium,0.001,0.336,0.337,0.327,True,embedding
,2016-06-22,high,0.001,0.342,0.341,0.317,True,embedding
,2017-08-28,low,0.001,0.346,0.307,0.347,True,embedding
,2012-10-31,low,0.017,0.325,0.329,0.346,True,embedding
,2015-08-27,high,0.01,0.347,0.316,0.337,True,embedding
,2015-04-29,medium,0.01,0.326,0.342,0.332,True,embedding
,2015-09-30,medium,0.014,0.316,0.349,0.335,True,embedding
,2017-02-24,high,0.007,0.34,0.327,0.333,True,embedding
,2016-11-07,low,0.011,0.338,0.313,0.349,True,embedding
,2015-02-21,medium,0.005,0.334,0.339,0.328,True,embedding
,2010-03-20,medium,0.011,0.319,0.346,0.335,True,embedding
,2015-08-24,high,0.007,0.338,0.331,0.331,True,embedding
,2009-10-05,low,0.014,0.336,0.314,0.35,True,embedding
,2016-02-25,high,0.003,0.341,0.338,0.321,True,embedding
,2011-03-30,medium,0.012,0.335,0.347,0.318,True,embedding
,2011-09-14,low,0.002,0.332,0.333,0.335,True,embedding
,2012-11-26,low,0.004,0.334,0.328,0.338,True,embedding
,2016-03-29,low,0.008,0.334,0.324,0.342,True,embedding
,2016-08-04,high,0.023,0.35,0.323,0.327,True,embedding
,2008-05-27,low,0.03,0.318,0.326,0.356,True,embedding
,2017-12-05,low,0.008,0.34,0.312,0.348,True,embedding
,2017-10-12,high,0.0,0.336,0.328,0.336,True,embedding
,2017-01-19,high,0.007,0.342,0.335,0.323,True,embedding
,2016-09-29,high,0.007,0.345,0.316,0.338,True,embedding
,2008-08-10,medium,0.028,0.334,0.362,0.304,True,embedding
,2008-12-04,high,0.011,0.348,0.314,0.337,True,embedding
,2015-01-09,low,0.04,0.316,0.322,0.362,True,embedding
,2015-09-22,medium,0.006,0.33,0.338,0.332,True,embedding
,2015-03-06,low,0.005,0.337,0.32,0.342,True,embedding
,2017-05-16,high,0.013,0.343,0.33,0.327,True,embedding
,2013-04-16,medium,0.023,0.318,0.352,0.329,True,embedding
,2009-03-20,low,0.055,0.312,0.317,0.372,True,embedding
,2017-06-28,high,0.002,0.341,0.339,0.321,True,embedding
,2014-10-29,high,0.003,0.337,0.329,0.334,True,embedding
,2015-07-20,high,0.011,0.344,0.322,0.333,True,embedding
,2011-10-29,high,0.018,0.348,0.33,0.322,True,embedding
,2015-10-25,medium,0.015,0.33,0.345,0.324,True,embedding
,2011-05-16,high,0.011,0.342,0.331,0.327,True,embedding
,2014-07-13,low,0.02,0.32,0.33,0.35,True,embedding
,2008-11-29,medium,0.025,0.325,0.35,0.325,True,embedding
,2009-11-14,low,0.029,0.324,0.324,0.353,True,embedding
,2009-07-14,low,0.003,0.327,0.335,0.338,True,embedding
,2014-03-20,high,0.013,0.343,0.33,0.328,True,embedding
,2015-09-07,low,0.005,0.335,0.325,0.34,True,embedding
,2017-05-24,medium,0.018,0.326,0.346,0.328,True,embedding
,2013-03-22,low,0.01,0.334,0.322,0.344,True,embedding
,2013-03-18,medium,0.009,0.332,0.341,0.328,True,embedding
,2014-02-27,medium,0.018,0.331,0.349,0.32,True,embedding
,2012-04-02,medium,0.014,0.312,0.351,0.337,True,embedding
,2009-02-07,high,0.005,0.338,0.329,0.333,True,embedding
,2011-12-26,high,0.009,0.345,0.319,0.336,True,embedding
,2015-12-15,medium,0.035,0.341,0.376,0.282,True,embedding
,2015-03-26,medium,0.005,0.338,0.343,0.319,True,embedding
,2016-02-21,low,0.007,0.332,0.329,0.339,True,embedding
,2016-01-07,high,0.01,0.347,0.316,0.337,True,embedding
,2016-01-06,low,0.013,0.333,0.322,0.346,True,embedding
,2015-12-18,medium,0.017,0.323,0.347,0.33,True,embedding
,2009-08-11,medium,0.014,0.312,0.351,0.337,True,embedding
,2011-07-29,low,0.026,0.329,0.315,0.355,True,embedding
,2014-11-04,high,0.037,0.359,0.319,0.322,True,embedding
,2015-09-12,low,0.001,0.333,0.333,0.334,True,embedding
,2016-10-09,medium,0.022,0.327,0.349,0.324,True,embedding
,2009-07-02,low,0.015,0.327,0.329,0.344,True,embedding
,2012-08-09,high,0.004,0.339,0.326,0.335,True,embedding
,2009-08-13,low,0.001,0.321,0.339,0.34,True,embedding
,2014-01-31,medium,0.006,0.334,0.34,0.326,True,embedding
,2015-03-19,low,0.128,0.314,0.245,0.442,True,embedding
,2009-05-26,low,0.023,0.333,0.311,0.356,True,embedding
,2015-12-10,high,0.002,0.339,0.337,0.324,True,embedding
,2010-01-05,high,0.005,0.34,0.335,0.325,True,embedding
,2011-05-09,low,0.014,0.314,0.336,0.35,True,embedding
,2009-06-05,medium,0.008,0.339,0.347,0.313,True,embedding
,2014-12-06,medium,0.011,0.332,0.343,0.325,True,embedding
,2014-03-10,low,0.008,0.32,0.336,0.344,True,embedding
,2017-06-29,low,0.011,0.337,0.315,0.348,True,embedding
,2016-09-03,high,0.004,0.337,0.33,0.333,True,embedding
,2011-02-24,low,0.022,0.298,0.34,0.362,True,embedding
,2011-03-07,medium,0.016,0.326,0.345,0.329,True,embedding
,2017-05-10,medium,0.006,0.334,0.34,0.326,True,embedding
,2014-12-04,low,0.006,0.328,0.333,0.339,True,embedding
,2014-03-13,low,0.071,0.321,0.286,0.392,True,embedding
,2016-03-19,low,0.001,0.334,0.331,0.335,True,embedding
,2010-08-20,medium,0.006,0.334,0.34,0.326,True,embedding
,2017-05-24,low,0.002,0.345,0.308,0.347,True,embedding
,2014-03-13,low,0.025,0.323,0.326,0.351,True,embedding
,2015-12-31,low,0.045,0.316,0.32,0.365,True,embedding
,2016-03-06,high,0.014,0.345,0.331,0.323,True,embedding
,2015-10-18,high,0.021,0.352,0.317,0.331,True,embedding
,2008-11-15,low,0.013,0.338,0.311,0.351,True,embedding
,2017-08-01,low,0.019,0.324,0.328,0.347,True,embedding
,2010-04-29,high,0.009,0.344,0.321,0.335,True,embedding
,2014-11-15,high,0.001,0.337,0.336,0.326,True,embedding
,2016-07-25,medium,0.011,0.329,0.341,0.33,True,embedding
,2016-02-02,low,0.001,0.317,0.341,0.342,True,embedding
,2017-02-13,medium,0.002,0.339,0.341,0.319,True,embedding
,2009-12-09,medium,0.013,0.322,0.346,0.333,True,embedding
,2010-01-03,medium,0.011,0.319,0.346,0.335,True,embedding
,2015-04-28,high,0.003,0.336,0.33,0.333,True,embedding
,2017-08-09,medium,0.008,0.332,0.34,0.328,True,embedding
,2012-05-15,low,0.014,0.332,0.322,0.346,True,embedding
,2017-04-23,high,0.017,0.345,0.327,0.328,True,embedding
,2016-05-30,high,0.001,0.35,0.301,0.349,True,embedding
,2016-02-01,medium,0.005,0.315,0.345,0.34,True,embedding
,2014-02-24,medium,0.008,0.331,0.339,0.329,True,embedding
,2011-08-02,medium,0.004,0.334,0.338,0.329,True,embedding
,2015-10-07,medium,0.026,0.325,0.351,0.325,True,embedding
,2016-07-06,medium,0.011,0.332,0.343,0.325,True,embedding
,2017-05-17,low,0.005,0.343,0.31,0.348,True,embedding
,2009-12-08,low,0.006,0.326,0.334,0.34,True,embedding
,2011-07-26,medium,0.026,0.331,0.357,0.312,True,embedding
,2016-07-15,low,0.002,0.32,0.339,0.341,True,embedding
,2017-03-22,low,0.055,0.334,0.277,0.389,True,embedding
,2010-07-08,low,0.007,0.337,0.319,0.344,True,embedding
,2015-10-21,high,0.039,0.361,0.317,0.322,True,embedding
,2011-06-07,medium,0.044,0.327,0.371,0.303,True,embedding
,2008-03-27,low,0.003,0.341,0.315,0.344,True,embedding
,2009-09-24,low,0.045,0.328,0.299,0.373,True,embedding
,2015-08-09,medium,0.013,0.33,0.343,0.327,True,embedding
,2009-11-17,low,0.003,0.309,0.344,0.347,True,embedding
,2014-02-19,high,0.012,0.344,0.332,0.324,True,embedding
,2016-10-21,high,0.009,0.344,0.32,0.335,True,embedding
,2010-12-20,medium,0.007,0.321,0.343,0.336,True,embedding
,2017-03-31,medium,0.009,0.348,0.357,0.295,True,embedding
,2011-02-10,low,0.011,0.33,0.328,0.341,True,embedding
,2016-05-30,high,0.001,0.35,0.301,0.349,True,embedding
,2015-05-08,high,0.013,0.344,0.331,0.325,True,embedding
,2016-08-08,medium,0.009,0.334,0.343,0.323,True,embedding
,2014-12-03,low,0.009,0.332,0.327,0.341,True,embedding
,2012-04-25,low,0.003,0.331,0.333,0.336,True,embedding
,2010-07-31,low,0.003,0.34,0.317,0.343,True,embedding
,2013-03-12,medium,0.012,0.333,0.345,0.322,True,embedding
,2012-04-06,high,0.007,0.339,0.329,0.332,True,embedding
,2013-12-14,low,0.021,0.329,0.321,0.35,True,embedding
,2010-11-27,medium,0.0,0.326,0.337,0.337,True,embedding
,2017-08-24,low,0.007,0.337,0.319,0.344,True,embedding
,2011-03-30,medium,0.012,0.335,0.347,0.318,True,embedding
,2014-12-18,high,0.01,0.341,0.331,0.327,True,embedding
,2012-07-03,low,0.015,0.327,0.329,0.344,True,embedding
,2009-07-09,low,0.024,0.336,0.304,0.36,True,embedding
,2008-04-10,low,0.019,0.332,0.316,0.351,True,embedding
,2014-10-29,low,0.007,0.335,0.323,0.342,True,embedding
,2009-11-08,low,0.073,0.312,0.304,0.385,True,embedding
,2017-02-25,high,0.012,0.343,0.331,0.325,True,embedding
,2011-11-24,medium,0.016,0.335,0.351,0.314,True,embedding
,2016-06-12,medium,0.003,0.311,0.346,0.343,True,embedding
,2013-08-23,low,0.011,0.323,0.333,0.344,True,embedding
,2014-12-26,medium,0.007,0.333,0.34,0.327,True,embedding
,2009-08-05,low,0.001,0.335,0.329,0.336,True,embedding
,2011-01-25,low,0.013,0.331,0.325,0.344,True,embedding
,2010-01-28,low,0.025,0.337,0.301,0.362,True,embedding
,2009-12-29,low,0.015,0.34,0.305,0.355,True,embedding
,2015-02-18,high,0.01,0.343,0.333,0.324,True,embedding
,2015-10-27,low,0.014,0.33,0.326,0.344,True,embedding
,2017-01-05,medium,0.042,0.325,0.367,0.308,True,embedding
,2014-12-28,medium,0.026,0.328,0.354,0.319,True,embedding
,2016-02-14,high,0.012,0.343,0.326,0.331,True,embedding
,2009-07-15,low,0.017,0.329,0.326,0.346,True,embedding
,2017-07-02,medium,0.004,0.332,0.336,0.331,True,embedding
,2016-06-18,low,0.002,0.337,0.324,0.339,True,embedding
,2012-10-15,medium,0.002,0.334,0.336,0.33,True,embedding
,2009-08-17,high,0.0,0.338,0.338,0.324,True,embedding
,2011-07-11,low,0.006,0.333,0.328,0.339,True,embedding
,2014-01-18,low,0.006,0.336,0.321,0.342,True,embedding
,2014-07-06,low,0.06,0.316,0.308,0.376,True,embedding
,2017-02-16,high,0.005,0.343,0.338,0.319,True,embedding
,2015-08-01,medium,0.004,0.333,0.337,0.329,True,embedding
,2016-10-02,medium,0.001,0.337,0.338,0.325,True,embedding
,2015-12-02,medium,0.019,0.326,0.347,0.328,True,embedding
,2010-04-06,low,0.002,0.338,0.322,0.34,True,embedding
,2011-08-08,high,0.002,0.338,0.326,0.336,True,embedding
,2014-07-26,low,0.1,0.3,0.3,0.4,True,embedding
,2012-06-25,low,0.066,0.312,0.311,0.378,True,embedding
,2008-12-30,low,0.002,0.326,0.336,0.338,True,embedding
,2014-07-19,medium,0.015,0.329,0.344,0.327,True,embedding
,2017-01-14,low,0.01,0.323,0.334,0.344,True,embedding
,2010-01-19,high,0.02,0.347,0.327,0.326,True,embedding
,2011-11-29,medium,0.009,0.335,0.344,0.322,True,embedding
,2008-08-12,high,0.005,0.337,0.332,0.33,True,embedding
,2012-04-17,high,0.009,0.341,0.327,0.332,True,embedding
,2011-03-05,medium,0.008,0.316,0.346,0.338,True,embedding
,2017-07-25,high,0.012,0.349,0.315,0.337,True,embedding
,2013-09-13,high,0.007,0.338,0.331,0.331,True,embedding
,2015-12-09,medium,0.017,0.327,0.345,0.328,True,embedding
,2009-09-20,medium,0.002,0.336,0.338,0.326,True,embedding
,2017-11-06,low,0.032,0.335,0.299,0.367,True,embedding
,2013-11-11,low,0.012,0.32,0.334,0.346,True,embedding
,2011-06-29,low,0.014,0.316,0.335,0.349,True,embedding
,2017-02-10,medium,0.005,0.335,0.34,0.324,True,embedding
,2013-05-11,medium,0.009,0.309,0.35,0.341,True,embedding
,2012-07-24,medium,0.062,0.302,0.38,0.318,True,embedding
,2014-09-02,low,0.016,0.332,0.32,0.348,True,embedding
,2017-06-02,high,0.005,0.349,0.307,0.344,True,embedding
,2009-12-29,low,0.008,0.329,0.332,0.34,True,embedding
,2016-10-01,high,0.067,0.384,0.299,0.317,True,embedding
,2016-08-18,high,0.047,0.372,0.325,0.304,True,embedding
,2014-02-25,low,0.005,0.335,0.325,0.34,True,embedding
,2016-07-16,high,0.017,0.345,0.327,0.328,True,embedding
,2016-03-01,medium,0.012,0.338,0.35,0.312,True,embedding
,2014-02-24,low,0.011,0.326,0.332,0.343,True,embedding
,2013-07-27,medium,0.024,0.33,0.354,0.316,True,embedding
,2015-06-20,medium,0.046,0.325,0.371,0.303,True,embedding
,2008-09-23,low,0.019,0.334,0.313,0.353,True,embedding
,2015-12-17,medium,0.001,0.325,0.338,0.337,True,embedding
,2016-11-28,medium,0.019,0.321,0.349,0.33,True,embedding
,2016-08-06,high,0.007,0.339,0.332,0.329,True,embedding
,2013-05-19,low,0.03,0.335,0.301,0.365,True,embedding
,2009-12-11,low,0.041,0.322,0.315,0.363,True,embedding
,2012-06-19,low,0.015,0.332,0.321,0.347,True,embedding
,2017-02-27,low,0.04,0.276,0.342,0.382,True,embedding
,2017-06-12,low,0.017,0.333,0.317,0.35,True,embedding
,2015-08-31,high,0.005,0.338,0.329,0.333,True,embedding
,2016-09-16,medium,0.01,0.337,0.347,0.316,True,embedding
,2011-03-11,high,0.025,0.356,0.313,0.331,True,embedding
,2016-10-14,medium,0.005,0.33,0.338,0.333,True,embedding
,2015-04-09,low,0.011,0.321,0.334,0.345,True,embedding
,2016-12-01,high,0.001,0.335,0.334,0.331,True,embedding
,2016-04-14,medium,0.002,0.334,0.336,0.331,True,embedding
,2016-09-26,low,0.008,0.335,0.321,0.343,True,embedding
,2013-01-19,low,0.004,0.32,0.338,0.342,True,embedding
,2016-03-10,high,0.009,0.341,0.327,0.332,True,embedding
,2014-04-15,high,0.004,0.342,0.32,0.338,True,embedding
,2014-04-30,medium,0.013,0.331,0.344,0.325,True,embedding
,2012-07-09,high,0.001,0.348,0.305,0.347,True,embedding
,2008-08-06,low,0.022,0.326,0.326,0.348,True,embedding
,2017-07-05,medium,0.003,0.334,0.337,0.329,True,embedding
,2009-11-21,medium,0.008,0.331,0.339,0.33,True,embedding
,2017-01-15,medium,0.011,0.329,0.341,0.33,True,embedding
,2017-08-17,low,0.001,0.324,0.337,0.338,True,embedding
,2014-04-13,high,0.046,0.364,0.318,0.318,True,embedding
,2013-05-28,medium,0.001,0.337,0.338,0.324,True,embedding
,2009-09-25,high,0.014,0.353,0.308,0.339,True,embedding
,2011-11-23,high,0.003,0.338,0.327,0.335,True,embedding
,2015-02-19,high,0.007,0.343,0.336,0.321,True,embedding
,2010-02-15,low,0.022,0.314,0.332,0.354,True,embedding
,2017-03-30,medium,0.004,0.329,0.338,0.334,True,embedding
,2015-09-22,medium,0.003,0.338,0.341,0.321,True,embedding
,2016-08-04,high,0.014,0.348,0.318,0.334,True,embedding
,2015-09-07,medium,0.004,0.345,0.349,0.306,True,embedding
,2011-08-25,high,0.007,0.344,0.319,0.337,True,embedding
,2014-10-08,low,0.029,0.315,0.328,0.357,True,embedding
,2017-05-10,low,0.012,0.331,0.326,0.343,True,embedding
,2016-02-27,high,0.003,0.339,0.325,0.336,True,embedding
,2008-11-11,low,0.002,0.338,0.322,0.34,True,embedding
,2012-11-01,medium,0.014,0.332,0.346,0.322,True,embedding
,2010-06-20,high,0.066,0.38,0.314,0.306,True,embedding
,2009-06-11,high,0.003,0.336,0.332,0.333,True,embedding
,2011-09-15,low,0.029,0.331,0.309,0.36,True,embedding
,2013-07-31,high,0.028,0.354,0.326,0.32,True,embedding
,2016-01-07,medium,0.006,0.329,0.339,0.333,True,embedding
,2012-01-13,low,0.014,0.326,0.33,0.344,True,embedding
,2015-09-26,high,0.015,0.349,0.317,0.334,True,embedding
,2013-07-26,high,0.017,0.346,0.326,0.329,True,embedding
,2009-07-31,low,0.001,0.329,0.335,0.336,True,embedding
,2012-02-16,high,0.0,0.341,0.318,0.341,True,embedding
,2012-04-18,medium,0.005,0.329,0.338,0.333,True,embedding
,2017-02-19,high,0.015,0.345,0.33,0.326,True,embedding
,2008-05-01,low,0.012,0.348,0.292,0.36,True,embedding
,2017-01-22,high,0.008,0.341,0.326,0.333,True,embedding
,2013-10-15,medium,0.025,0.321,0.352,0.327,True,embedding
,2012-12-20,high,0.0,0.338,0.338,0.324,True,embedding
,2013-04-11,high,0.018,0.347,0.324,0.329,True,embedding
,2013-09-23,medium,0.023,0.327,0.35,0.323,True,embedding
,2012-04-30,medium,0.016,0.331,0.347,0.322,True,embedding
,2016-07-23,medium,0.0,0.327,0.337,0.337,True,embedding
,2013-04-25,medium,0.013,0.335,0.348,0.317,True,embedding
,2011-10-20,medium,0.01,0.332,0.342,0.327,True,embedding
,2017-08-10,medium,0.011,0.332,0.343,0.325,True,embedding
,2014-05-26,medium,0.004,0.33,0.337,0.333,True,embedding
,2014-12-27,medium,0.007,0.328,0.34,0.333,True,embedding
,2011-10-27,high,0.008,0.344,0.336,0.32,True,embedding
,2017-03-05,medium,0.012,0.332,0.344,0.324,True,embedding
,2014-07-05,low,0.077,0.337,0.249,0.414,True,embedding
,2012-09-26,medium,0.019,0.325,0.347,0.328,True,embedding
,2016-12-28,medium,0.011,0.335,0.346,0.319,True,embedding
,2010-09-17,low,0.003,0.321,0.338,0.341,True,embedding
,2014-02-13,medium,0.052,0.314,0.369,0.317,True,embedding
,2016-01-24,high,0.007,0.352,0.303,0.345,True,embedding
,2015-10-31,medium,0.016,0.324,0.346,0.33,True,embedding
,2015-03-05,medium,0.021,0.315,0.353,0.332,True,embedding
,2016-10-05,medium,0.016,0.324,0.346,0.33,True,embedding
,2011-12-09,low,0.017,0.32,0.332,0.349,True,embedding
,2013-01-11,medium,0.016,0.335,0.351,0.315,True,embedding
,2015-05-27,medium,0.021,0.325,0.348,0.327,True,embedding
,2016-12-19,high,0.036,0.359,0.317,0.323,True,embedding
,2009-09-22,low,0.053,0.304,0.322,0.375,True,embedding
,2016-06-04,low,0.007,0.333,0.327,0.34,True,embedding
,2016-07-31,high,0.015,0.345,0.325,0.33,True,embedding
,2015-12-04,low,0.043,0.321,0.315,0.364,True,embedding
,2016-12-31,high,0.014,0.35,0.314,0.336,True,embedding
,2016-02-15,medium,0.017,0.331,0.348,0.321,True,embedding
,2016-02-07,medium,0.029,0.299,0.365,0.336,True,embedding
,2014-04-11,high,0.008,0.34,0.332,0.329,True,embedding
,2017-05-10,low,0.01,0.32,0.335,0.345,True,embedding
,2016-07-18,high,0.023,0.35,0.327,0.323,True,embedding
,2010-02-10,low,0.011,0.327,0.331,0.342,True,embedding
,2011-10-27,low,0.005,0.322,0.337,0.342,True,embedding
,2011-07-16,high,0.019,0.347,0.325,0.328,True,embedding
,2013-03-11,high,0.007,0.338,0.331,0.331,True,embedding
,2013-07-05,medium,0.003,0.332,0.335,0.332,True,embedding
,2015-05-01,high,0.019,0.354,0.335,0.311,True,embedding
,2009-08-27,low,0.02,0.335,0.309,0.355,True,embedding
,2013-07-31,medium,0.026,0.331,0.357,0.312,True,embedding
,2010-09-30,high,0.003,0.336,0.331,0.333,True,embedding
,2016-12-25,high,0.003,0.343,0.317,0.34,True,embedding
,2017-01-19,low,0.002,0.343,0.312,0.345,True,embedding
,2017-08-21,high,0.033,0.359,0.315,0.326,True,embedding
,2016-06-25,low,0.017,0.327,0.328,0.345,True,embedding
,2009-03-28,low,0.072,0.311,0.307,0.383,True,embedding
,2017-08-05,high,0.022,0.359,0.304,0.337,True,embedding
,2015-03-26,medium,0.003,0.34,0.343,0.317,True,embedding
,2013-01-25,medium,0.009,0.33,0.339,0.33,True,embedding
,2015-09-25,medium,0.005,0.328,0.338,0.333,True,embedding
,2013-10-21,medium,0.011,0.32,0.345,0.334,True,embedding
,2012-08-19,low,0.015,0.338,0.309,0.353,True,embedding
,2010-03-06,high,0.008,0.34,0.332,0.328,True,embedding
,2017-08-13,low,0.009,0.335,0.321,0.344,True,embedding
,2012-04-22,low,0.006,0.333,0.328,0.339,True,embedding
,2010-02-03,low,0.029,0.303,0.334,0.363,True,embedding
,2016-07-11,medium,0.005,0.335,0.34,0.325,True,embedding
,2017-10-04,medium,0.001,0.344,0.345,0.311,True,embedding
,2012-01-11,medium,0.012,0.326,0.343,0.331,True,embedding
,2011-04-13,low,0.02,0.324,0.328,0.348,True,embedding
,2010-12-28,medium,0.036,0.336,0.372,0.291,True,embedding
,2011-04-22,low,0.006,0.341,0.312,0.347,True,embedding
,2013-09-16,medium,0.011,0.329,0.341,0.33,True,embedding
,2013-10-28,medium,0.014,0.332,0.346,0.322,True,embedding
,2012-05-02,medium,0.032,0.325,0.357,0.318,True,embedding
,2015-10-31,low,0.018,0.331,0.32,0.349,True,embedding
,2016-07-27,medium,0.011,0.325,0.343,0.332,True,embedding
,2009-11-07,high,0.03,0.357,0.315,0.327,True,embedding
,2015-12-15,medium,0.008,0.328,0.34,0.332,True,embedding
,2009-04-02,low,0.04,0.317,0.321,0.361,True,embedding
,2010-09-23,low,0.025,0.326,0.323,0.351,True,embedding
,2012-11-04,low,0.004,0.333,0.33,0.337,True,embedding
,2013-05-21,low,0.017,0.329,0.325,0.346,True,embedding
,2015-07-17,high,0.011,0.346,0.319,0.335,True,embedding
,2015-06-18,low,0.003,0.338,0.321,0.341,True,embedding
,2014-12-14,low,0.016,0.332,0.32,0.348,True,embedding
,2009-07-15,high,0.005,0.345,0.315,0.34,True,embedding
,2014-11-25,low,0.009,0.325,0.333,0.342,True,embedding
,2015-01-27,low,0.021,0.335,0.309,0.356,True,embedding
,2016-06-08,medium,0.042,0.32,0.362,0.319,True,embedding
,2011-09-04,high,0.021,0.349,0.323,0.328,True,embedding
,2017-04-29,medium,0.018,0.33,0.348,0.322,True,embedding
,2016-08-15,medium,0.009,0.335,0.344,0.32,True,embedding
,2015-09-08,medium,0.012,0.324,0.344,0.332,True,embedding
,2012-04-20,high,0.002,0.336,0.33,0.334,True,embedding
,2015-12-01,medium,0.032,0.318,0.357,0.325,True,embedding
,2017-08-20,low,0.006,0.332,0.329,0.338,True,embedding
,2015-12-18,low,0.008,0.323,0.335,0.343,True,embedding
,2014-04-26,medium,0.014,0.323,0.345,0.331,True,embedding
