post_id,rule_risk_level,embedding_risk_level,llm_risk_level,final_risk_level,ensemble_confidence,method_agreement,sources_used
29369,medium,medium,,medium,0.256,True,embedding+rule
29370,low,medium,,medium,0.124,False,embedding+rule
29371,low,low,,low,0.005,True,embedding+rule
29372,low,low,,low,0.016,True,embedding+rule
29373,low,high,,medium,0.003,False,embedding+rule
29374,low,medium,,medium,0.122,False,embedding+rule
29375,low,low,,low,0.151,True,embedding+rule
29376,high,medium,,medium,0.294,False,embedding+rule
29377,low,low,,low,0.006,True,embedding+rule
29378,low,low,,low,0.013,True,embedding+rule
29379,low,high,,medium,0.151,False,embedding+rule
29380,low,medium,,medium,0.003,False,embedding+rule
29381,low,low,,low,0.005,True,embedding+rule
29382,low,high,,medium,0.143,False,embedding+rule
29383,low,high,,medium,0.001,False,embedding+rule
29384,low,medium,,medium,0.149,False,embedding+rule
29385,low,low,,low,0.013,True,embedding+rule
29386,high,medium,,medium,0.204,False,embedding+rule
29387,low,high,,medium,0.144,False,embedding+rule
29388,low,medium,,medium,0.128,False,embedding+rule
29389,medium,high,,high,0.159,False,embedding+rule
29390,high,high,,high,0.176,True,embedding+rule
29391,medium,medium,,medium,0.249,True,embedding+rule
29392,low,high,,medium,0.143,False,embedding+rule
29393,low,low,,low,0.008,True,embedding+rule
29394,low,high,,medium,0.003,False,embedding+rule
29395,low,high,,medium,0.004,False,embedding+rule
29396,medium,high,,high,0.175,False,embedding+rule
29397,low,medium,,medium,0.005,False,embedding+rule
29398,low,high,,medium,0.156,False,embedding+rule
29399,low,low,,low,0.014,True,embedding+rule
29400,low,low,,low,0.142,True,embedding+rule
29401,low,low,,low,0.008,True,embedding+rule
29402,low,medium,,medium,0.114,False,embedding+rule
29403,low,medium,,medium,0.106,False,embedding+rule
29404,low,medium,,medium,0.016,False,embedding+rule
29405,low,low,,low,0.011,True,embedding+rule
29406,low,medium,,medium,0.123,False,embedding+rule
29407,low,medium,,medium,0.001,False,embedding+rule
29408,low,low,,low,0.003,True,embedding+rule
29409,low,medium,,medium,0.027,False,embedding+rule
29410,medium,low,,low,0.16,False,embedding+rule
29411,low,medium,,medium,0.158,False,embedding+rule
29412,low,low,,low,0.151,True,embedding+rule
29413,low,medium,,medium,0.012,False,embedding+rule
29414,medium,medium,,medium,0.165,True,embedding+rule
29415,low,high,,medium,0.145,False,embedding+rule
29416,low,low,,low,0.009,True,embedding+rule
29417,low,medium,,medium,0.002,False,embedding+rule
29418,low,high,,medium,0.133,False,embedding+rule
29419,low,low,,low,0.133,True,embedding+rule
29420,low,medium,,medium,0.028,False,embedding+rule
29421,low,medium,,medium,0.007,False,embedding+rule
29422,low,medium,,medium,0.004,False,embedding+rule
29423,low,high,,medium,0.006,False,embedding+rule
29424,medium,high,,high,0.195,False,embedding+rule
29425,low,high,,medium,0.121,False,embedding+rule
29426,low,low,,low,0.117,True,embedding+rule
29427,low,high,,medium,0.003,False,embedding+rule
29428,low,medium,,medium,0.001,False,embedding+rule
29429,medium,medium,,medium,0.159,True,embedding+rule
29430,medium,medium,,medium,0.169,True,embedding+rule
29431,low,high,,medium,0.003,False,embedding+rule
29432,low,medium,,medium,0.021,False,embedding+rule
29433,low,low,,low,0.062,True,embedding+rule
29434,low,medium,,medium,0.121,False,embedding+rule
29435,low,medium,,medium,0.031,False,embedding+rule
29436,low,low,,low,0.002,True,embedding+rule
29437,low,low,,low,0.042,True,embedding+rule
29438,low,high,,medium,0.007,False,embedding+rule
29439,low,low,,low,0.007,True,embedding+rule
29440,low,medium,,medium,0.029,False,embedding+rule
29441,low,medium,,medium,0.03,False,embedding+rule
29442,low,low,,low,0.029,True,embedding+rule
29443,medium,low,,low,0.248,False,embedding+rule
29444,low,low,,low,0.032,True,embedding+rule
29445,low,medium,,medium,0.008,False,embedding+rule
29446,low,medium,,medium,0.141,False,embedding+rule
29447,low,medium,,medium,0.134,False,embedding+rule
29448,low,medium,,medium,0.0,False,embedding+rule
29449,low,medium,,medium,0.011,False,embedding+rule
29450,low,high,,medium,0.009,False,embedding+rule
29451,low,high,,medium,0.005,False,embedding+rule
29452,medium,medium,,medium,0.182,True,embedding+rule
29453,low,medium,,medium,0.026,False,embedding+rule
29454,low,high,,medium,0.009,False,embedding+rule
29455,low,medium,,medium,0.018,False,embedding+rule
29456,low,high,,medium,0.122,False,embedding+rule
29457,low,high,,medium,0.03,False,embedding+rule
29458,low,medium,,medium,0.009,False,embedding+rule
29459,low,high,,medium,0.146,False,embedding+rule
29460,low,medium,,medium,0.13,False,embedding+rule
29461,low,high,,medium,0.003,False,embedding+rule
29462,high,high,,high,0.279,True,embedding+rule
29463,low,medium,,medium,0.034,False,embedding+rule
29464,low,medium,,medium,0.031,False,embedding+rule
29465,low,low,,low,0.009,True,embedding+rule
29466,low,low,,low,0.001,True,embedding+rule
29467,low,high,,medium,0.011,False,embedding+rule
29468,low,low,,low,0.014,True,embedding+rule
29469,medium,medium,,medium,0.228,True,embedding+rule
29470,medium,high,,high,0.176,False,embedding+rule
29471,low,high,,medium,0.008,False,embedding+rule
29472,low,high,,medium,0.148,False,embedding+rule
29473,low,low,,low,0.006,True,embedding+rule
29474,low,medium,,medium,0.003,False,embedding+rule
29475,low,medium,,medium,0.149,False,embedding+rule
29476,low,high,,medium,0.003,False,embedding+rule
29477,low,high,,medium,0.013,False,embedding+rule
29478,low,high,,medium,0.011,False,embedding+rule
29479,low,low,,low,0.117,True,embedding+rule
29480,medium,low,,low,0.16,False,embedding+rule
29481,high,high,,high,0.177,True,embedding+rule
29482,low,medium,,medium,0.109,False,embedding+rule
29483,low,high,,medium,0.138,False,embedding+rule
29484,medium,low,,low,0.174,False,embedding+rule
29485,low,low,,low,0.011,True,embedding+rule
29486,low,high,,medium,0.013,False,embedding+rule
29487,low,high,,medium,0.011,False,embedding+rule
29488,low,medium,,medium,0.041,False,embedding+rule
29489,low,high,,medium,0.011,False,embedding+rule
29490,low,high,,medium,0.001,False,embedding+rule
29491,low,medium,,medium,0.035,False,embedding+rule
29492,medium,medium,,medium,0.159,True,embedding+rule
29493,low,high,,medium,0.153,False,embedding+rule
29494,low,low,,low,0.141,True,embedding+rule
29495,low,low,,low,0.018,True,embedding+rule
29496,low,high,,medium,0.15,False,embedding+rule
29497,low,high,,medium,0.005,False,embedding+rule
29498,low,low,,low,0.021,True,embedding+rule
29499,low,low,,low,0.01,True,embedding+rule
29500,medium,high,,high,0.166,False,embedding+rule
29501,medium,high,,high,0.158,False,embedding+rule
29502,low,high,,medium,0.001,False,embedding+rule
29503,low,medium,,medium,0.141,False,embedding+rule
29504,low,medium,,medium,0.006,False,embedding+rule
29505,medium,high,,high,0.193,False,embedding+rule
29506,low,low,,low,0.011,True,embedding+rule
29507,low,medium,,medium,0.113,False,embedding+rule
29508,low,low,,low,0.005,True,embedding+rule
29509,low,low,,low,0.116,True,embedding+rule
29510,low,high,,medium,0.003,False,embedding+rule
29511,low,medium,,medium,0.005,False,embedding+rule
29512,low,medium,,medium,0.001,False,embedding+rule
29513,low,low,,low,0.057,True,embedding+rule
29514,low,low,,low,0.001,True,embedding+rule
29515,low,medium,,medium,0.003,False,embedding+rule
29516,low,low,,low,0.006,True,embedding+rule
29517,low,medium,,medium,0.0,False,embedding+rule
29518,low,medium,,medium,0.006,False,embedding+rule
29519,low,high,,medium,0.007,False,embedding+rule
29520,medium,high,,high,0.174,False,embedding+rule
29521,medium,medium,,medium,0.186,True,embedding+rule
29522,low,high,,medium,0.159,False,embedding+rule
29523,low,high,,medium,0.007,False,embedding+rule
29524,low,high,,medium,0.002,False,embedding+rule
29525,high,low,,medium,0.189,False,embedding+rule
29526,low,high,,medium,0.001,False,embedding+rule
29527,low,high,,medium,0.152,False,embedding+rule
29528,low,high,,medium,0.005,False,embedding+rule
29529,low,high,,medium,0.005,False,embedding+rule
29530,low,high,,medium,0.004,False,embedding+rule
29531,low,high,,medium,0.001,False,embedding+rule
29532,low,high,,medium,0.109,False,embedding+rule
29533,low,low,,low,0.005,True,embedding+rule
29534,low,high,,medium,0.008,False,embedding+rule
29535,low,low,,low,0.145,True,embedding+rule
29536,low,high,,medium,0.153,False,embedding+rule
29537,low,medium,,medium,0.013,False,embedding+rule
29538,low,low,,low,0.15,True,embedding+rule
29539,low,high,,medium,0.018,False,embedding+rule
29540,low,low,,low,0.053,True,embedding+rule
29541,medium,high,,high,0.27,False,embedding+rule
29542,medium,medium,,medium,0.233,True,embedding+rule
29543,low,medium,,medium,0.016,False,embedding+rule
29544,low,high,,medium,0.001,False,embedding+rule
29545,medium,low,,low,0.218,False,embedding+rule
29546,low,medium,,medium,0.128,False,embedding+rule
29547,low,high,,medium,0.003,False,embedding+rule
29548,low,low,,low,0.004,True,embedding+rule
29549,low,low,,low,0.006,True,embedding+rule
29550,low,low,,low,0.017,True,embedding+rule
29551,low,medium,,medium,0.026,False,embedding+rule
29552,low,medium,,medium,0.001,False,embedding+rule
29553,low,medium,,medium,0.004,False,embedding+rule
29554,low,medium,,medium,0.005,False,embedding+rule
29555,low,medium,,medium,0.003,False,embedding+rule
29556,low,medium,,medium,0.116,False,embedding+rule
29557,low,low,,low,0.021,True,embedding+rule
29558,medium,high,,high,0.179,False,embedding+rule
29559,low,medium,,medium,0.001,False,embedding+rule
29560,medium,medium,,medium,0.166,True,embedding+rule
29561,low,low,,low,0.144,True,embedding+rule
29562,low,low,,low,0.006,True,embedding+rule
29563,low,low,,low,0.005,True,embedding+rule
29564,high,medium,,medium,0.178,False,embedding+rule
29565,medium,medium,,medium,0.158,True,embedding+rule
29566,low,low,,low,0.012,True,embedding+rule
29567,low,low,,low,0.009,True,embedding+rule
29568,low,high,,medium,0.064,False,embedding+rule
29569,low,low,,low,0.005,True,embedding+rule
29570,low,medium,,medium,0.023,False,embedding+rule
29571,low,medium,,medium,0.149,False,embedding+rule
29572,low,high,,medium,0.003,False,embedding+rule
29573,high,low,,medium,0.172,False,embedding+rule
29574,medium,low,,low,0.16,False,embedding+rule
29575,medium,low,,low,0.16,False,embedding+rule
29576,low,low,,low,0.005,True,embedding+rule
29577,low,high,,medium,0.114,False,embedding+rule
29578,low,medium,,medium,0.036,False,embedding+rule
29579,low,medium,,medium,0.004,False,embedding+rule
29580,low,high,,medium,0.138,False,embedding+rule
29581,low,high,,medium,0.006,False,embedding+rule
29582,high,low,,medium,0.292,False,embedding+rule
29583,low,high,,medium,0.015,False,embedding+rule
29584,low,high,,medium,0.018,False,embedding+rule
29585,low,high,,medium,0.005,False,embedding+rule
29586,low,low,,low,0.015,True,embedding+rule
29587,low,low,,low,0.144,True,embedding+rule
29588,medium,medium,,medium,0.18,True,embedding+rule
29589,medium,medium,,medium,0.169,True,embedding+rule
29590,low,high,,medium,0.142,False,embedding+rule
29591,low,low,,low,0.01,True,embedding+rule
29592,low,low,,low,0.005,True,embedding+rule
29593,low,medium,,medium,0.142,False,embedding+rule
29594,low,low,,low,0.13,True,embedding+rule
29595,low,high,,medium,0.005,False,embedding+rule
29596,low,low,,low,0.004,True,embedding+rule
29597,medium,medium,,medium,0.172,True,embedding+rule
29598,low,high,,medium,0.154,False,embedding+rule
29599,low,low,,low,0.001,True,embedding+rule
29600,medium,medium,,medium,0.173,True,embedding+rule
29601,low,high,,medium,0.004,False,embedding+rule
29602,low,low,,low,0.051,True,embedding+rule
29603,low,high,,medium,0.003,False,embedding+rule
29604,medium,low,,low,0.163,False,embedding+rule
29605,low,low,,low,0.002,True,embedding+rule
29606,low,low,,low,0.151,True,embedding+rule
29607,low,medium,,medium,0.01,False,embedding+rule
29608,medium,high,,high,0.158,False,embedding+rule
29609,low,low,,low,0.001,True,embedding+rule
29610,high,high,,high,0.175,True,embedding+rule
29611,medium,medium,,medium,0.192,True,embedding+rule
29612,low,medium,,medium,0.017,False,embedding+rule
29613,low,low,,low,0.009,True,embedding+rule
29614,low,high,,medium,0.009,False,embedding+rule
29615,low,medium,,medium,0.151,False,embedding+rule
29616,low,low,,low,0.148,True,embedding+rule
29617,low,high,,medium,0.0,False,embedding+rule
29618,low,low,,low,0.012,True,embedding+rule
29619,low,high,,medium,0.004,False,embedding+rule
29620,medium,low,,low,0.172,False,embedding+rule
29621,low,low,,low,0.003,True,embedding+rule
29622,low,low,,low,0.042,True,embedding+rule
29623,high,high,,high,0.205,True,embedding+rule
29624,low,low,,low,0.015,True,embedding+rule
29625,low,medium,,medium,0.032,False,embedding+rule
29626,low,medium,,medium,0.01,False,embedding+rule
29627,low,low,,low,0.003,True,embedding+rule
29628,low,low,,low,0.025,True,embedding+rule
29629,low,high,,medium,0.004,False,embedding+rule
29630,low,low,,low,0.003,True,embedding+rule
29631,low,low,,low,0.003,True,embedding+rule
29632,low,medium,,medium,0.138,False,embedding+rule
29633,low,low,,low,0.004,True,embedding+rule
29634,low,high,,medium,0.003,False,embedding+rule
29635,low,high,,medium,0.003,False,embedding+rule
29636,low,medium,,medium,0.002,False,embedding+rule
29637,low,medium,,medium,0.035,False,embedding+rule
29638,low,medium,,medium,0.027,False,embedding+rule
29639,low,low,,low,0.042,True,embedding+rule
29640,low,medium,,medium,0.005,False,embedding+rule
29641,low,low,,low,0.005,True,embedding+rule
29642,low,low,,low,0.082,True,embedding+rule
29643,low,medium,,medium,0.011,False,embedding+rule
29644,low,high,,medium,0.004,False,embedding+rule
29645,low,low,,low,0.011,True,embedding+rule
29646,high,low,,medium,0.176,False,embedding+rule
29647,low,low,,low,0.003,True,embedding+rule
29648,low,medium,,medium,0.001,False,embedding+rule
29649,low,low,,low,0.003,True,embedding+rule
29650,medium,medium,,medium,0.222,True,embedding+rule
29651,low,high,,medium,0.009,False,embedding+rule
29652,medium,low,,low,0.167,False,embedding+rule
29653,low,medium,,medium,0.023,False,embedding+rule
29654,low,medium,,medium,0.03,False,embedding+rule
29655,low,high,,medium,0.144,False,embedding+rule
29656,low,low,,low,0.001,True,embedding+rule
29657,low,low,,low,0.007,True,embedding+rule
29658,low,low,,low,0.016,True,embedding+rule
29659,low,high,,medium,0.015,False,embedding+rule
29660,low,low,,low,0.145,True,embedding+rule
29661,low,medium,,medium,0.139,False,embedding+rule
29662,low,low,,low,0.015,True,embedding+rule
29663,low,medium,,medium,0.004,False,embedding+rule
29664,medium,medium,,medium,0.202,True,embedding+rule
29665,low,low,,low,0.007,True,embedding+rule
29666,low,high,,medium,0.022,False,embedding+rule
29667,low,medium,,medium,0.012,False,embedding+rule
29668,low,low,,low,0.15,True,embedding+rule
29669,low,low,,low,0.117,True,embedding+rule
29670,low,low,,low,0.004,True,embedding+rule
29671,low,low,,low,0.009,True,embedding+rule
29672,low,low,,low,0.013,True,embedding+rule
29673,low,low,,low,0.021,True,embedding+rule
29674,low,low,,low,0.001,True,embedding+rule
29675,low,medium,,medium,0.14,False,embedding+rule
29676,low,high,,medium,0.111,False,embedding+rule
29677,low,medium,,medium,0.134,False,embedding+rule
29678,medium,medium,,medium,0.162,True,embedding+rule
29679,low,medium,,medium,0.078,False,embedding+rule
29680,low,medium,,medium,0.006,False,embedding+rule
29681,low,high,,medium,0.0,False,embedding+rule
29682,low,medium,,medium,0.143,False,embedding+rule
29683,low,low,,low,0.001,True,embedding+rule
29684,low,medium,,medium,0.019,False,embedding+rule
29685,low,low,,low,0.142,True,embedding+rule
29686,low,low,,low,0.007,True,embedding+rule
29687,low,low,,low,0.07,True,embedding+rule
29688,low,low,,low,0.013,True,embedding+rule
29689,low,low,,low,0.021,True,embedding+rule
29690,low,low,,low,0.009,True,embedding+rule
29691,medium,medium,,medium,0.171,True,embedding+rule
29692,low,high,,medium,0.135,False,embedding+rule
29693,low,medium,,medium,0.001,False,embedding+rule
29694,low,low,,low,0.064,True,embedding+rule
29695,low,medium,,medium,0.117,False,embedding+rule
29696,low,medium,,medium,0.004,False,embedding+rule
29697,low,medium,,medium,0.136,False,embedding+rule
29698,low,low,,low,0.033,True,embedding+rule
29699,low,high,,medium,0.009,False,embedding+rule
29700,low,medium,,medium,0.033,False,embedding+rule
29701,low,low,,low,0.001,True,embedding+rule
29702,low,high,,medium,0.137,False,embedding+rule
29703,low,low,,low,0.025,True,embedding+rule
29704,high,medium,,medium,0.177,False,embedding+rule
29705,low,medium,,medium,0.149,False,embedding+rule
29706,low,low,,low,0.041,True,embedding+rule
29707,low,low,,low,0.154,True,embedding+rule
29708,low,medium,,medium,0.034,False,embedding+rule
29709,medium,high,,high,0.151,False,embedding+rule
29710,low,low,,low,0.016,True,embedding+rule
29711,low,medium,,medium,0.0,False,embedding+rule
29712,low,low,,low,0.16,True,embedding+rule
29713,low,low,,low,0.009,True,embedding+rule
29714,low,medium,,medium,0.009,False,embedding+rule
29715,low,high,,medium,0.004,False,embedding+rule
29716,low,low,,low,0.005,True,embedding+rule
29717,low,medium,,medium,0.01,False,embedding+rule
29718,low,high,,medium,0.03,False,embedding+rule
29719,low,low,,low,0.005,True,embedding+rule
29720,low,medium,,medium,0.01,False,embedding+rule
29721,low,low,,low,0.004,True,embedding+rule
29722,low,medium,,medium,0.029,False,embedding+rule
29723,low,low,,low,0.011,True,embedding+rule
29724,low,medium,,medium,0.029,False,embedding+rule
29725,low,high,,medium,0.001,False,embedding+rule
29726,medium,medium,,medium,0.166,True,embedding+rule
29727,low,low,,low,0.002,True,embedding+rule
29728,low,low,,low,0.002,True,embedding+rule
29729,low,low,,low,0.009,True,embedding+rule
29730,low,medium,,medium,0.007,False,embedding+rule
29731,low,high,,medium,0.001,False,embedding+rule
29732,medium,medium,,medium,0.257,True,embedding+rule
29733,low,high,,medium,0.0,False,embedding+rule
29734,low,medium,,medium,0.154,False,embedding+rule
29735,low,high,,medium,0.009,False,embedding+rule
29736,low,low,,low,0.008,True,embedding+rule
29737,low,medium,,medium,0.007,False,embedding+rule
29738,low,low,,low,0.019,True,embedding+rule
29739,low,low,,low,0.005,True,embedding+rule
29740,low,high,,medium,0.007,False,embedding+rule
29741,high,high,,high,0.202,True,embedding+rule
29742,low,low,,low,0.005,True,embedding+rule
29743,low,high,,medium,0.004,False,embedding+rule
29744,low,low,,low,0.001,True,embedding+rule
29745,low,medium,,medium,0.03,False,embedding+rule
29746,low,high,,medium,0.002,False,embedding+rule
29747,low,high,,medium,0.004,False,embedding+rule
29748,low,high,,medium,0.002,False,embedding+rule
29749,low,medium,,medium,0.014,False,embedding+rule
29750,low,medium,,medium,0.009,False,embedding+rule
29751,low,high,,medium,0.002,False,embedding+rule
29752,low,medium,,medium,0.009,False,embedding+rule
29753,low,high,,medium,0.001,False,embedding+rule
29754,low,medium,,medium,0.005,False,embedding+rule
29755,low,high,,medium,0.011,False,embedding+rule
29756,low,medium,,medium,0.003,False,embedding+rule
29757,low,low,,low,0.015,True,embedding+rule
29758,low,medium,,medium,0.005,False,embedding+rule
29759,low,high,,medium,0.002,False,embedding+rule
29760,low,medium,,medium,0.029,False,embedding+rule
29761,low,low,,low,0.025,True,embedding+rule
29762,low,medium,,medium,0.14,False,embedding+rule
29763,low,low,,low,0.007,True,embedding+rule
29764,medium,medium,,medium,0.162,True,embedding+rule
29765,medium,medium,,medium,0.186,True,embedding+rule
29766,high,medium,,medium,0.298,False,embedding+rule
29767,low,low,,low,0.001,True,embedding+rule
29768,low,high,,medium,0.003,False,embedding+rule
29769,medium,low,,low,0.196,False,embedding+rule
29770,low,high,,medium,0.004,False,embedding+rule
29771,low,medium,,medium,0.012,False,embedding+rule
29772,medium,medium,,medium,0.178,True,embedding+rule
29773,low,medium,,medium,0.024,False,embedding+rule
29774,low,high,,medium,0.0,False,embedding+rule
29775,low,medium,,medium,0.021,False,embedding+rule
29776,high,high,,high,0.186,True,embedding+rule
29777,low,low,,low,0.035,True,embedding+rule
29778,low,low,,low,0.004,True,embedding+rule
29779,low,low,,low,0.004,True,embedding+rule
29780,low,medium,,medium,0.016,False,embedding+rule
29781,low,low,,low,0.118,True,embedding+rule
29782,low,medium,,medium,0.078,False,embedding+rule
29783,low,low,,low,0.005,True,embedding+rule
29784,low,high,,medium,0.006,False,embedding+rule
29785,low,medium,,medium,0.035,False,embedding+rule
29786,low,high,,medium,0.011,False,embedding+rule
29787,medium,high,,high,0.2,False,embedding+rule
29788,low,low,,low,0.009,True,embedding+rule
29789,low,medium,,medium,0.001,False,embedding+rule
29790,low,low,,low,0.143,True,embedding+rule
29791,low,low,,low,0.004,True,embedding+rule
29792,medium,high,,high,0.173,False,embedding+rule
29793,low,low,,low,0.032,True,embedding+rule
29794,low,medium,,medium,0.124,False,embedding+rule
29795,low,low,,low,0.017,True,embedding+rule
29796,low,high,,medium,0.0,False,embedding+rule
29797,low,high,,medium,0.036,False,embedding+rule
29798,low,low,,low,0.005,True,embedding+rule
29799,low,high,,medium,0.132,False,embedding+rule
29800,low,low,,low,0.004,True,embedding+rule
29801,low,high,,medium,0.004,False,embedding+rule
29802,low,high,,medium,0.011,False,embedding+rule
29803,low,low,,low,0.002,True,embedding+rule
29804,low,low,,low,0.005,True,embedding+rule
29805,low,medium,,medium,0.167,False,embedding+rule
29806,low,medium,,medium,0.004,False,embedding+rule
29807,low,medium,,medium,0.031,False,embedding+rule
29808,low,low,,low,0.014,True,embedding+rule
29809,low,high,,medium,0.027,False,embedding+rule
29810,low,low,,low,0.005,True,embedding+rule
29811,low,low,,low,0.015,True,embedding+rule
29812,low,medium,,medium,0.006,False,embedding+rule
29813,low,high,,medium,0.144,False,embedding+rule
29814,low,low,,low,0.005,True,embedding+rule
29815,low,medium,,medium,0.007,False,embedding+rule
29816,low,high,,medium,0.008,False,embedding+rule
29817,low,medium,,medium,0.001,False,embedding+rule
29818,low,low,,low,0.003,True,embedding+rule
29819,low,medium,,medium,0.138,False,embedding+rule
29820,low,high,,medium,0.011,False,embedding+rule
29821,low,low,,low,0.008,True,embedding+rule
29822,low,low,,low,0.013,True,embedding+rule
29823,low,high,,medium,0.007,False,embedding+rule
29824,low,low,,low,0.009,True,embedding+rule
29825,medium,medium,,medium,0.195,True,embedding+rule
29826,low,low,,low,0.002,True,embedding+rule
29827,low,high,,medium,0.15,False,embedding+rule
29828,high,high,,high,0.281,True,embedding+rule
29829,low,high,,medium,0.025,False,embedding+rule
29830,low,medium,,medium,0.009,False,embedding+rule
29831,low,medium,,medium,0.007,False,embedding+rule
29832,low,high,,medium,0.003,False,embedding+rule
29833,low,low,,low,0.013,True,embedding+rule
29834,low,low,,low,0.001,True,embedding+rule
29835,low,high,,medium,0.018,False,embedding+rule
29836,high,high,,high,0.174,True,embedding+rule
29837,low,low,,low,0.02,True,embedding+rule
29838,low,medium,,medium,0.116,False,embedding+rule
29839,low,low,,low,0.014,True,embedding+rule
29840,low,low,,low,0.011,True,embedding+rule
29841,low,low,,low,0.032,True,embedding+rule
29842,low,high,,medium,0.152,False,embedding+rule
29843,low,low,,low,0.004,True,embedding+rule
29844,low,high,,medium,0.002,False,embedding+rule
29845,low,high,,medium,0.115,False,embedding+rule
29846,low,low,,low,0.018,True,embedding+rule
29847,low,high,,medium,0.0,False,embedding+rule
29848,low,low,,low,0.015,True,embedding+rule
29849,low,medium,,medium,0.0,False,embedding+rule
29850,high,medium,,medium,0.28,False,embedding+rule
29851,high,low,,medium,0.193,False,embedding+rule
29852,low,low,,low,0.005,True,embedding+rule
29853,low,medium,,medium,0.007,False,embedding+rule
29854,high,medium,,medium,0.34,False,embedding+rule
29855,low,high,,medium,0.031,False,embedding+rule
29856,low,low,,low,0.034,True,embedding+rule
29857,low,medium,,medium,0.022,False,embedding+rule
29858,low,low,,low,0.149,True,embedding+rule
29859,low,low,,low,0.009,True,embedding+rule
29860,low,high,,medium,0.151,False,embedding+rule
29861,low,high,,medium,0.006,False,embedding+rule
29862,low,low,,low,0.001,True,embedding+rule
29863,low,medium,,medium,0.001,False,embedding+rule
29864,medium,high,,high,0.164,False,embedding+rule
29865,medium,medium,,medium,0.184,True,embedding+rule
29866,low,low,,low,0.017,True,embedding+rule
29867,low,medium,,medium,0.11,False,embedding+rule
29868,low,high,,medium,0.106,False,embedding+rule
29869,low,low,,low,0.001,True,embedding+rule
29870,low,medium,,medium,0.0,False,embedding+rule
29871,low,high,,medium,0.154,False,embedding+rule
29872,low,low,,low,0.009,True,embedding+rule
29873,low,low,,low,0.153,True,embedding+rule
29874,medium,high,,high,0.171,False,embedding+rule
29875,low,high,,medium,0.028,False,embedding+rule
29876,low,high,,medium,0.003,False,embedding+rule
29877,low,low,,low,0.021,True,embedding+rule
29878,low,low,,low,0.013,True,embedding+rule
29879,low,high,,medium,0.003,False,embedding+rule
29880,medium,medium,,medium,0.197,True,embedding+rule
29881,low,medium,,medium,0.015,False,embedding+rule
29882,low,high,,medium,0.001,False,embedding+rule
29883,low,high,,medium,0.01,False,embedding+rule
29884,low,high,,medium,0.151,False,embedding+rule
29885,high,high,,high,0.281,True,embedding+rule
29886,medium,medium,,medium,0.162,True,embedding+rule
29887,low,medium,,medium,0.112,False,embedding+rule
29888,low,high,,medium,0.001,False,embedding+rule
29889,low,low,,low,0.036,True,embedding+rule
29890,low,medium,,medium,0.148,False,embedding+rule
29891,low,high,,medium,0.002,False,embedding+rule
29892,low,medium,,medium,0.002,False,embedding+rule
29893,low,medium,,medium,0.028,False,embedding+rule
29894,low,low,,low,0.08,True,embedding+rule
29895,low,low,,low,0.033,True,embedding+rule
29896,low,high,,medium,0.0,False,embedding+rule
29897,low,medium,,medium,0.022,False,embedding+rule
29898,low,medium,,medium,0.001,False,embedding+rule
29899,low,high,,medium,0.003,False,embedding+rule
29900,low,low,,low,0.004,True,embedding+rule
29901,high,medium,,medium,0.218,False,embedding+rule
29902,medium,medium,,medium,0.177,True,embedding+rule
29903,low,medium,,medium,0.022,False,embedding+rule
29904,high,high,,high,0.199,True,embedding+rule
29905,low,high,,medium,0.032,False,embedding+rule
29906,low,low,,low,0.001,True,embedding+rule
29907,low,low,,low,0.005,True,embedding+rule
29908,low,low,,low,0.007,True,embedding+rule
29909,low,low,,low,0.001,True,embedding+rule
29910,low,medium,,medium,0.154,False,embedding+rule
29911,low,medium,,medium,0.0,False,embedding+rule
29912,low,low,,low,0.022,True,embedding+rule
29913,low,medium,,medium,0.002,False,embedding+rule
29914,low,low,,low,0.003,True,embedding+rule
29915,low,low,,low,0.053,True,embedding+rule
29916,low,medium,,medium,0.005,False,embedding+rule
29917,low,low,,low,0.004,True,embedding+rule
29918,low,medium,,medium,0.043,False,embedding+rule
29919,low,high,,medium,0.011,False,embedding+rule
29920,low,medium,,medium,0.149,False,embedding+rule
29921,low,low,,low,0.008,True,embedding+rule
29922,low,low,,low,0.028,True,embedding+rule
29923,high,low,,medium,0.183,False,embedding+rule
29924,low,high,,medium,0.012,False,embedding+rule
29925,low,low,,low,0.004,True,embedding+rule
29926,low,high,,medium,0.001,False,embedding+rule
29927,low,medium,,medium,0.145,False,embedding+rule
29928,low,low,,low,0.039,True,embedding+rule
29929,low,high,,medium,0.125,False,embedding+rule
29930,low,high,,medium,0.001,False,embedding+rule
29931,low,low,,low,0.013,True,embedding+rule
29932,high,high,,high,0.204,True,embedding+rule
29933,low,low,,low,0.021,True,embedding+rule
29934,low,high,,medium,0.001,False,embedding+rule
29935,low,high,,medium,0.003,False,embedding+rule
29936,low,high,,medium,0.029,False,embedding+rule
29937,low,low,,low,0.007,True,embedding+rule
29938,low,medium,,medium,0.002,False,embedding+rule
29939,low,medium,,medium,0.149,False,embedding+rule
29940,low,low,,low,0.027,True,embedding+rule
29941,low,high,,medium,0.004,False,embedding+rule
29942,low,medium,,medium,0.006,False,embedding+rule
29943,low,low,,low,0.013,True,embedding+rule
29944,low,low,,low,0.001,True,embedding+rule
29945,high,low,,medium,0.177,False,embedding+rule
29946,low,low,,low,0.025,True,embedding+rule
29947,medium,high,,high,0.16,False,embedding+rule
29948,low,high,,medium,0.105,False,embedding+rule
