post_id,timestamp,risk_level,combined_score,substance_score,distress_score,behavior_score,evidence,substances,method,routing
,2016-11-09,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2017-02-05,low,0.21,0.7,0.0,0.0,"[""Substance: benzodiazepine (weight=0.70, ctx=active)""]","[""benzodiazepine""]",rule_based,send_to_llm
,2013-09-20,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2017-09-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-08,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)""]",[],rule_based,send_to_llm
,2012-05-03,medium,0.438,0.7,0.65,0.0,"[""Substance: xanax (weight=0.70, ctx=active)"", ""Distress: craving (phrases: need it)""]","[""xanax""]",rule_based,send_to_llm
,2010-04-23,medium,0.54,0.75,0.9,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)"", ""Substance: methadone (weight=0.75, ctx=active)"", ""Distress: relapse (phrases: back on)""]","[""suboxone"", ""methadone""]",rule_based,send_to_llm
,2015-11-22,low,0.036,0.12,0.0,0.0,"[""Substance: suboxone (weight=0.12, ctx=negated)""]","[""suboxone""]",rule_based,rule_based_low
,2008-07-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-01-24,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sweating)""]",[],rule_based,send_to_llm
,2016-03-22,low,0.262,0.0,0.75,0.0,"[""Distress: hopelessness (phrases: hopeless)""]",[],rule_based,send_to_llm
,2012-02-17,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2011-02-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-03-08,low,0.245,0.0,0.7,0.0,"[""Escalation language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2013-10-23,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2009-10-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-01-15,high,0.568,0.9,0.85,0.0,"[""Substance: percocet (weight=0.85, ctx=active)"", ""Substance: withdrawal (weight=0.90, ctx=active)"", ""Substance: oxycodone (weight=0.85, ctx=active)"", ""Substance: suboxone (weight=0.60, ctx=active)"", ""Substance: methadone (weight=0.75, ctx=active)"", ""Distress: craving (phrases: craving)"", ""Distress: withdrawal (phrases: withdrawals)"", ""Distress: desperation (phrases: out of)"", ""Co-occurrence bonus: 3+ distress types present""]","[""percocet"", ""withdrawal"", ""oxycodone"", ""suboxone"", ""methadone""]",rule_based,send_to_llm
,2015-10-14,medium,0.357,0.2,0.85,0.0,"[""Substance: heroin (weight=0.20, ctx=negated)"", ""Distress: withdrawal (phrases: can't sleep)""]","[""heroin""]",rule_based,send_to_llm
,2013-01-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-06-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-12-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-09-11,medium,0.369,0.18,0.9,0.0,"[""Substance: suboxone (weight=0.12, ctx=negated)"", ""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Distress: relapse (phrases: relapsing)"", ""Distress: withdrawal (phrases: withdrawals, withdrawing)"", ""Distress: desperation (phrases: out of)"", ""Co-occurrence bonus: 3+ distress types present""]","[""suboxone"", ""withdrawal""]",rule_based,send_to_llm
,2012-02-12,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2010-03-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-06-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-01-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-04-21,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2015-05-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-10-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-12-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-04-23,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-12-21,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2015-12-29,high,0.59,0.8,1.0,0.0,"[""Substance: cocaine (weight=0.80, ctx=active)"", ""Distress: overdose (phrases: too much)""]","[""cocaine""]",rule_based,send_to_llm
,2009-05-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-11-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-12-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-11-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-04-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-02-23,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2015-07-25,low,0.051,0.17,0.0,0.0,"[""Substance: oxycodone (weight=0.17, ctx=negated)""]","[""oxycodone""]",rule_based,rule_based_low
,2017-06-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-03-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-01-26,low,0.255,0.85,0.0,0.0,"[""Substance: percocet (weight=0.85, ctx=active)""]","[""percocet""]",rule_based,send_to_llm
,2013-06-10,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sick)""]",[],rule_based,send_to_llm
,2017-07-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-02-21,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: can't sleep)""]",[],rule_based,send_to_llm
,2010-01-17,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2015-04-23,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: withdrawals)""]",[],rule_based,send_to_llm
,2008-10-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-01-31,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-10-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-02-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-05-27,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2008-08-20,low,0.255,0.85,0.0,0.0,"[""Substance: percocet (weight=0.85, ctx=active)""]","[""percocet""]",rule_based,send_to_llm
,2016-02-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-08-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-11-12,low,0.297,0.0,0.0,0.85,"[""Behavior: dose_manipulation (1 pattern match)""]",[],rule_based,send_to_llm
,2013-04-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-09-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-06-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-10-25,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2017-09-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-03-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-18,low,0.255,0.85,0.0,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)""]","[""oxycodone""]",rule_based,send_to_llm
,2013-01-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-06-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-10-08,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: shaking)""]",[],rule_based,send_to_llm
,2017-05-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-24,low,0.135,0.45,0.0,0.0,"[""Substance: withdrawal (weight=0.45, ctx=past tense)""]","[""withdrawal""]",rule_based,rule_based_low
,2010-01-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-09-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-06-25,low,0.255,0.85,0.0,0.0,"[""Substance: percocet (weight=0.85, ctx=active)""]","[""percocet""]",rule_based,send_to_llm
,2016-03-31,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-12-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-12-04,low,0.255,0.85,0.0,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)""]","[""oxycodone""]",rule_based,send_to_llm
,2014-09-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-08-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-04-04,high,0.332,0.0,0.0,0.95,"[""Behavior: route_of_administration (1 pattern match)""]",[],rule_based,send_to_llm
,2008-06-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-12-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-05-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-02-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-01-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-05-26,low,0.18,0.6,0.0,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)""]","[""suboxone""]",rule_based,send_to_llm
,2016-05-21,low,0.272,0.15,0.65,0.0,"[""Substance: craving (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving)""]","[""craving""]",rule_based,send_to_llm
,2012-11-09,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)""]",[],rule_based,send_to_llm
,2016-02-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-03-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-10-30,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2011-11-27,low,0.054,0.18,0.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""withdrawal""]",rule_based,rule_based_low
,2014-07-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-02-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-05-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-09-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-12-09,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: slipped)"", ""Distress: withdrawal (phrases: withdrawals)"", ""Distress: hopelessness (phrases: hopeless)"", ""Co-occurrence bonus: 3+ distress types present""]",[],rule_based,send_to_llm
,2012-09-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-06-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-12-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-08,low,0.054,0.18,0.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""withdrawal""]",rule_based,rule_based_low
,2016-02-22,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2010-01-21,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2015-07-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-01-02,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: can't sleep)""]",[],rule_based,send_to_llm
,2012-10-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-04-03,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-08-26,medium,0.325,0.15,0.8,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)"", ""Distress: desperation (phrases: out of)""]","[""methadone""]",rule_based,send_to_llm
,2015-12-07,low,0.262,0.0,0.75,0.0,"[""Distress: hopelessness (phrases: gave up)""]",[],rule_based,send_to_llm
,2013-03-19,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2014-05-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-01-07,medium,0.36,0.15,0.9,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)"", ""Distress: relapse (phrases: back on)""]","[""methadone""]",rule_based,send_to_llm
,2009-10-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-02-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-07-27,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2016-12-13,medium,0.328,0.1,0.0,0.85,"[""Substance: alcohol (weight=0.10, ctx=negated)"", ""Behavior: dose_manipulation (1 pattern match)""]","[""alcohol""]",rule_based,send_to_llm
,2017-02-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-06-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-12,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2016-03-09,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2011-10-24,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sweating)""]",[],rule_based,send_to_llm
,2009-04-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-18,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2012-04-27,medium,0.304,0.08,0.8,0.0,"[""Substance: vicodin (weight=0.08, ctx=negated)"", ""Distress: desperation (phrases: out of)""]","[""vicodin""]",rule_based,send_to_llm
,2012-03-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-04-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-06-23,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: slipped)""]",[],rule_based,send_to_llm
,2017-08-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-05-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-12-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-03-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-15,medium,0.5,0.85,0.7,0.0,"[""Substance: percocet (weight=0.85, ctx=active)"", ""Escalation language: 1 pattern(s) matched""]","[""percocet""]",rule_based,send_to_llm
,2013-09-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-12-06,high,0.632,1.0,0.0,0.95,"[""Substance: fentanyl (weight=1.00, ctx=active)"", ""Behavior: route_of_administration (1 pattern match)""]","[""fentanyl""]",rule_based,send_to_llm
,2009-07-10,medium,0.348,0.17,0.85,0.0,"[""Substance: suboxone (weight=0.12, ctx=negated)"", ""Substance: oxycodone (weight=0.17, ctx=negated)"", ""Distress: craving (phrases: craving)"", ""Distress: withdrawal (phrases: withdrawals)""]","[""suboxone"", ""oxycodone""]",rule_based,send_to_llm
,2015-05-20,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)"", ""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2011-11-27,low,0.21,0.7,0.0,0.0,"[""Substance: benzodiazepine (weight=0.70, ctx=active)""]","[""benzodiazepine""]",rule_based,send_to_llm
,2014-08-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-14,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2013-12-11,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2015-08-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-11-19,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)""]",[],rule_based,send_to_llm
,2017-11-19,low,0.255,0.85,0.0,0.0,"[""Substance: methadone (weight=0.75, ctx=active)"", ""Substance: oxycodone (weight=0.85, ctx=active)""]","[""methadone"", ""oxycodone""]",rule_based,send_to_llm
,2016-03-27,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2015-12-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-01-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-01-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-03-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-07-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-04-30,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: shaking, can't sleep)""]",[],rule_based,send_to_llm
,2013-07-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-12-31,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-10-29,low,0.225,0.75,0.0,0.0,"[""Substance: methadone (weight=0.75, ctx=active)""]","[""methadone""]",rule_based,send_to_llm
,2017-02-16,medium,0.332,0.0,0.95,0.0,"[""Distress: craving (phrases: craving)"", ""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2015-06-28,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2016-11-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-12-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-01-03,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2012-12-01,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2009-02-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-11-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-04-03,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-08-25,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2011-05-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-04-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-08-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-10-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-08-29,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sweating)""]",[],rule_based,send_to_llm
,2016-02-01,low,0.012,0.04,0.0,0.0,"[""Substance: cannabis (weight=0.04, ctx=negated)""]","[""cannabis""]",rule_based,rule_based_low
,2015-02-06,low,0.27,0.9,0.0,0.0,"[""Substance: methamphetamine (weight=0.90, ctx=active)""]","[""methamphetamine""]",rule_based,send_to_llm
,2016-04-12,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2009-06-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-05-31,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)"", ""Substance: benzodiazepine (weight=0.14, ctx=negated)""]","[""xanax"", ""benzodiazepine""]",rule_based,rule_based_low
,2016-02-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-10-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-12-31,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-02-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-04-17,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2012-05-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-10-24,low,0.051,0.17,0.0,0.0,"[""Substance: oxycodone (weight=0.17, ctx=negated)""]","[""oxycodone""]",rule_based,rule_based_low
,2016-03-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-08-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-05-13,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2017-03-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-06-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-04-04,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-09-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-02-15,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: withdrawals)""]",[],rule_based,send_to_llm
,2016-01-17,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2017-08-25,low,0.054,0.18,0.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""withdrawal""]",rule_based,rule_based_low
,2009-06-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-03-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-06-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-04-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-02-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-05-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-04-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-01-11,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2016-07-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-06-21,low,0.051,0.17,0.0,0.0,"[""Substance: suboxone (weight=0.12, ctx=negated)"", ""Substance: oxycodone (weight=0.17, ctx=negated)""]","[""suboxone"", ""oxycodone""]",rule_based,rule_based_low
,2011-09-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-04-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-24,medium,0.522,0.75,0.85,0.0,"[""Substance: methadone (weight=0.75, ctx=active)"", ""Distress: withdrawal (phrases: can't sleep)""]","[""methadone""]",rule_based,send_to_llm
,2017-06-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-07,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: desperate)""]",[],rule_based,send_to_llm
,2017-01-15,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)""]",[],rule_based,send_to_llm
,2014-03-20,high,0.404,0.18,1.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Distress: relapse (phrases: back on)"", ""Distress: overdose (phrases: too much)""]","[""withdrawal""]",rule_based,send_to_llm
,2017-01-18,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)"", ""Distress: withdrawal (phrases: can't sleep)""]",[],rule_based,send_to_llm
,2016-04-29,medium,0.369,0.18,0.9,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Distress: relapse (phrases: back on)""]","[""withdrawal""]",rule_based,send_to_llm
,2010-02-14,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)"", ""Substance: benzodiazepine (weight=0.70, ctx=active)""]","[""xanax"", ""benzodiazepine""]",rule_based,send_to_llm
,2015-04-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-04-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-10-07,low,0.045,0.15,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)"", ""Substance: methadone (weight=0.15, ctx=negated)""]","[""adderall"", ""methadone""]",rule_based,rule_based_low
,2017-10-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-12-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-11-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-03-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-10-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-11-02,low,0.18,0.6,0.0,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)""]","[""suboxone""]",rule_based,send_to_llm
,2015-02-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-12,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: fell off)""]",[],rule_based,send_to_llm
,2017-11-09,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)"", ""Substance: benzodiazepine (weight=0.14, ctx=negated)""]","[""xanax"", ""benzodiazepine""]",rule_based,rule_based_low
,2016-06-26,medium,0.342,0.15,0.85,0.0,"[""Substance: craving (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving)"", ""Distress: withdrawal (phrases: shaking)""]","[""craving""]",rule_based,send_to_llm
,2017-04-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-01-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
